facility_id,facility_name,institution_id,institution_name,rr_rule,start_date,report_file_name,cron_expression,file_name,recurrence,local_start_at
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T121400Z,Tempo Worn Report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-01-04 13:55:51
1219,Trulee Evanston,1068,Solera Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-09-29 15:36:30
1219,Trulee Evanston,1068,Solera Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-09-29 15:40:14
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T105600Z,Staff_Login_or_tempo_Assigment_Report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T111000Z,Facility_unplanned_care_services_dashboard,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230104T125700Z,Staff_Login_or_tempo_Assigment_Report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=14;BYMINUTE=14;COUNT=1,DTSTART:20220912T121400Z,Facility_Beacon_Status_list_report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20221123T083600Z,Facility_Beacon_Status_list_report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230104T125100Z,Facility_Beacon_Status_list_report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230104T125300Z,Facility_unplanned_care_services_dashboard,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T143900Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=30;COUNT=1,DTSTART:20220225T120200Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=02;COUNT=1,DTSTART:20220225T120200Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=15;BYMINUTE=54;COUNT=1,DTSTART:20221026T155400Z,Facility_Beacon_Status_list_report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=01;COUNT=1,DTSTART:20230217T133500Z,Staff_Login_or_tempo_Assigment_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20230109T090100Z,Facility_Beacon_Status_list_report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034500Z,User_Details_report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T150000Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;UNTIL=20211125T235900Z;BYHOUR=01;BYMINUTE=00;COUNT=1,DTSTART:20211124T010000Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20211124T104200Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T145900Z,Tempo_Worn_Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-01-05 11:11:30
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T144500Z,Facility_Beacon_Status_list_report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091200Z,Tempo Worn Report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091000Z,User_Details_report,,,,
1220,BridgeWater Assisted Living Deer Valley,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091200Z,Staff_Login_or_tempo_Assigment_Report,,,,
1221,Camella at Copley,1099,Camella Living (RAL),,,,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,"RRULE:FREQ=WEEKLY;BYDAY=TU,FR;BYHOUR=09;BYMINUTE=30;COUNT=1",DTSTART:20231004T114700Z,Facility_unplanned_care_services_dashboard,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,RRULE:FREQ=DAILY;UNTIL=20230331T235900Z;BYHOUR=08;BYMINUTE=30;COUNT=1,DTSTART:20230202T153400Z,Staff_Login_or_tempo_Assigment_Report,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,,,,"0 30 9 ? * 2,3,4,5,6",population_summary.pdf,1.0,2024-06-03 15:53:03
1222,Modena Reserve at Kensington,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=12;BYMINUTE=00;COUNT=1,DTSTART:20220926T103200Z,Facility_Beacon_Status_list_report,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,RRULE:FREQ=MONTHLY;BYMONTHDAY=15;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20240515T122200Z,Facility_Beacon_Status_list_report,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20231004T113200Z,Resident_profiles_report,,,,
1222,Modena Reserve at Kensington,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20240603T143500Z,Facility_unplanned_care_services_dashboard,,,,
1223,Westminster St. Augustine,1091,Westminster Communities of FL,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=30;COUNT=1,DTSTART:20231003T094400Z,Facility_Beacon_Status_list_report,,,,
1223,Westminster St. Augustine,1091,Westminster Communities of FL,,,,,,,
1223,Westminster St. Augustine,1091,Westminster Communities of FL,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20231026T165300Z,Facility_Beacon_Status_list_report,,,,
1223,Westminster St. Augustine,1091,Westminster Communities of FL,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20231026T165600Z,Facility_Beacon_Status_list_report,,,,
1224,Rosette Gladwyne,1100,Rosette (RAL),RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20230111T111100Z,Facility_Beacon_Status_list_report,,,,
1224,Rosette Gladwyne,1100,Rosette (RAL),,,,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;UNTIL=20240122T235900Z;BYHOUR=14;BYMINUTE=07;COUNT=1,DTSTART:20240119T140700Z,Resident_Alert_History_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=06;BYMINUTE=10;COUNT=1,DTSTART:20230427T061000Z,Facility_unplanned_care_services_dashboard,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20230423T235900Z;BYDAY=MO;BYHOUR=08;BYMINUTE=54;COUNT=1,DTSTART:20230417T135400Z,Facility_unplanned_care_services_dashboard,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=01;COUNT=1,DTSTART:20230217T133100Z,Staff_Login_or_tempo_Assigment_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20230109T090000Z,Facility_Beacon_Status_list_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T144600Z,Facility_Beacon_Status_list_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091300Z,User_Details_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091400Z,Staff_Login_or_tempo_Assigment_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=15;BYMINUTE=51;COUNT=1,DTSTART:20221026T155100Z,Facility_Beacon_Status_list_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034500Z,User_Details_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=23;BYMINUTE=30;COUNT=1,DTSTART:20220722T162000Z,Resident_profiles_report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T144200Z,Tempo_Worn_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T144100Z,Tempo_Worn_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T151500Z,Tempo_Worn_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T151200Z,Tempo_Worn_Report,,,,
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-01-05 11:14:07
1225,BridgeWater Assisted Living Midtown,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=08;BYMINUTE=20;COUNT=1,DTSTART:20211126T082000Z,Tempo_Worn_Report,,,,
1227,Rosemary House,1101,Rosemary Health (RAL),RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230118T110900Z,Fac_Staff_Feedback_Report_PDF,,,,
1227,Rosemary House,1101,Rosemary Health (RAL),RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230118T111600Z,Staff_Login_or_tempo_Assigment_Report,,,,
1227,Rosemary House,1101,Rosemary Health (RAL),RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20230118T101800Z,Facility_Beacon_Status_list_report,,,,
1227,Rosemary House,1101,Rosemary Health (RAL),,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-01-18 11:55:27
1228,Chugiak Eagle River Senior Center,1102,,,,,0 30 9 * * ?,Staff-Resident_Interaction.pdf,1.0,2023-01-03 15:00:25
1228,Chugiak Eagle River Senior Center,1102,,,,,,,,
1229,Walnut Creek,1076,Lighthouse PCH (RAL),,,,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=12;BYMINUTE=00;COUNT=1,DTSTART:20220527T120000Z,Geofence_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=06;BYMINUTE=00;COUNT=1,DTSTART:20231009T110600Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230816T120900Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=10;BYMINUTE=30;COUNT=1,DTSTART:20220519T174500Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=11;COUNT=1,DTSTART:20220524T141100Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=12;BYMINUTE=00;COUNT=1,DTSTART:20220528T120000Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,"RRULE:FREQ=WEEKLY;BYDAY=SU,WE;BYHOUR=09;BYMINUTE=00;COUNT=1",DTSTART:20230816T114900Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=11;BYMINUTE=37;COUNT=1,DTSTART:20230816T113700Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=16;BYMINUTE=00;COUNT=1,DTSTART:20220922T111300Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=16;BYMINUTE=00;COUNT=1,DTSTART:20220922T111200Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=16;BYMINUTE=00;COUNT=1,DTSTART:20220801T131500Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=20;BYMINUTE=14;COUNT=1,DTSTART:20220801T131400Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=02;BYMINUTE=38;COUNT=1,DTSTART:20220724T193800Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=17;BYMINUTE=30;COUNT=1,DTSTART:20220615T132300Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=12;BYMINUTE=00;COUNT=1,DTSTART:20220528T120000Z,Tempo_Worn_Report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=16;BYMINUTE=00;COUNT=1,DTSTART:20220608T143000Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-12-19 15:22:30
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20240118T144300Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20240118T143900Z,Facility_unplanned_care_services_dashboard,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20240222T075100Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20240325T235900Z;BYHOUR=16;BYMINUTE=06;COUNT=1,DTSTART:20240324T160600Z,Facility_Beacon_Status_list_report,,,,
1230,Coterie Cathedral Hill,1077,Atria Senior Living,,,,0 30 9 * * ?,Staff-Resident_Interaction.pdf,1.0,2023-01-03 15:05:42
1230,Coterie Cathedral Hill,1077,Atria Senior Living,,,,0 30 9 ? * 1,tempo_battery_level.pdf,1.0,2024-01-18 12:43:49
1230,Coterie Cathedral Hill,1077,Atria Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2024-02-15 10:05:01
1235,Maple Knoll Village,1106,Maple Knoll Communities,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-03-28 9:33:31
1235,Maple Knoll Village,1106,Maple Knoll Communities,,,,0 30 9 * * ?,tempo_battery_level.pdf,1.0,2023-12-12 11:38:03
1235,Maple Knoll Village,1106,Maple Knoll Communities,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=14;BYMINUTE=00;COUNT=1,DTSTART:20220808T093900Z,Fall_report,,,,
1235,Maple Knoll Village,1106,Maple Knoll Communities,,,,0 30 9 * * ?,tempo_battery_level.pdf,1.0,2022-09-12 11:06:12
1235,Maple Knoll Village,1106,Maple Knoll Communities,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=12;BYMINUTE=50;COUNT=1,DTSTART:20220830T084900Z,Facility_Beacon_Status_list_report,,,,
1236,Beecher and Kensington Apartments AND Coventry Eastwood and Westminster Villas,1106,Maple Knoll Communities,,,,,,,
1237,Bodmann SNF,1106,Maple Knoll Communities,,,,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T144300Z,Tempo_Worn_Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;UNTIL=20260209T235900Z;BYHOUR=00;BYMINUTE=01;COUNT=1,DTSTART:20230210T000100Z,Staff_Login_or_tempo_Assigment_Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090300Z,User_Details_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034600Z,User_Details_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=19;BYMINUTE=14;COUNT=1,DTSTART:20220826T121400Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,,,,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T144400Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090600Z,Tempo Worn Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=17;BYMINUTE=30;COUNT=1,DTSTART:20220819T095800Z,Staff_Login_or_tempo_Assigment_Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=38;COUNT=1,DTSTART:20230109T083800Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20221026T154600Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=MONTHLY;UNTIL=20221202T235900Z;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20221101T132500Z,Resident_Alert_History_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220623T100900Z,Tempo Worn Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=MONTHLY;UNTIL=20220501T235900Z;BYMONTHDAY=02;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20220401T060000Z,Facility_unplanned_care_services_dashboard,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=33;COUNT=1,DTSTART:20220314T143300Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=06;BYMINUTE=00;COUNT=1,DTSTART:20220313T051000Z,Facility_unplanned_care_services_dashboard,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T144400Z,Tempo_Worn_Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=40;COUNT=1,DTSTART:20230109T084000Z,Facility_Beacon_Status_list_report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090500Z,Staff_Login_or_tempo_Assigment_Report,,,,
1238,Solterra Senior Living at White Mountains,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20221231T235900Z;BYDAY=MO;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220627T110600Z,Facility_unplanned_care_services_dashboard,,,,
1239,The Knolls of Oxford,1106,Maple Knoll Communities,,,,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20240611T000000Z,Tempo Worn Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2024-03-20 12:42:18
1240,Bickford of Sioux City,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2024-02-19 16:46:41
1240,Bickford of Sioux City,1079,Bickford Senior Living,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-12-22 10:05:00
1240,Bickford of Sioux City,1079,Bickford Senior Living,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-01-19 10:30:43
1240,Bickford of Sioux City,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2024-04-23 10:27:11
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20240611T165500Z,Tempo Worn Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220416T175300Z,Tempo_Worn_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=30;COUNT=1,DTSTART:20231012T113000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20230101T121900Z,Facility_Beacon_Status_list_report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20230119T235900Z;BYDAY=TH;BYHOUR=04;BYMINUTE=26;COUNT=1,DTSTART:20221222T012600Z,Facility_Beacon_Status_list_report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20231006T235900Z;BYHOUR=07;BYMINUTE=30;COUNT=1,DTSTART:20231005T000000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=45;COUNT=1,DTSTART:20231011T070000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220419T075800Z,Facility_unplanned_care_services_dashboard,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20220416T175600Z,Tempo_Worn_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=45;COUNT=1,DTSTART:20231012T102400Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=10;COUNT=1,DTSTART:20231013T111000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=00;COUNT=1,DTSTART:20220707T120000Z,Tempo Worn Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=53;COUNT=1,DTSTART:20231013T005300Z,Staff_Login_or_tempo_Assigment_Report,,,,
1240,Bickford of Sioux City,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20231016T070000Z,Staff_Login_or_tempo_Assigment_Report,,,,
